,RealGM ID,Season,Name,Position 1,Position 2,Play Style,Height,Weight,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,3 Point Confidence,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,FGA/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,Dunks per Minute Played,Unassisted Shots @ Rim /100Poss,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Finishing Score,Shooting Score,Shot Creation Score,Passing Score,Rebounding Score,Athleticism Score,Defense Score,College Productivity Score,Percentile Score,Box Score Creation,Rim Shot Creation,Helio Score,Draft Score,Image Link
1180,54847,2015-16,Chinanu Onuaku,C,,Short Roll,82,245.2,Louisville,ACC,23.0,8.0,7.74,2.0,"Nov 1, 1996",19.66,68.0,31,29,762.0,26.4,0.62,0.62,0.005,0.253,314.0,13.7,25.8,19.8,12.9,1.9,9.6,3.1721739130434785,20.8,0.174,20.5,29.246,1.8,2.3,4.2,0.218,4.1,6.3,10.5,0.78,114.7,84.9,0.217,-4.26,7.2,11.6,0.62,7.2,11.5,0.623,0.0,0.1,0.0,0.0,0.0,1.7,2.9,0.589,13.8,2.7,1.3,3.3,3.4,4.8,16.1,10.8,17.5,10.8,17.4,0.0,0.1,2.6,4.4,20.8,4.0,1.9,4.9,5.1,7.3,24.3,17.5,37.0,34.88,5.5752192,0.048556430446194225,2.7971999999999997,48.0,73.6,66.7,51.6,51.8,35.6,0.5,0.0,50.38560000000001,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,U19 World Cup,7,15:53,4.6,1.9,2.9,.650,0.0,0.1,.000,0.9,1.4,.600,5.0,0.6,1.4,1.7,1.0,2.9,Gold,0.3125,0.7222222222222222,0.8472222222222222,0.8554216867469879,0.8109756097560976,0.30985915492957744,0.9097222222222222,0.6666666666666666,67.9,2.392,55.58,2.2711018898992843,0.42281913234122237,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Onuaku_Chinanu_por_18.jpg
1182,53231,2015-16,Jakob Poeltl,C,,Short Roll,85,239.0,Utah,Pac-12,27.0,9.0,8.79,2.0,"Oct 15, 1995",20.71,100.0,36,36,1093.0,31.1,0.665,0.646,0.0,0.674,596.0,11.9,22.1,17.4,13.9,1.1,5.0,1.8032786885245902,13.7,0.118,25.6,33.871,4.9,1.9,6.8,0.25,7.6,2.8,10.4,0.95,128.7,98.5,0.305,-2.57,8.3,12.9,0.646,8.3,12.9,0.646,0.0,0.0,,0,,6.0,8.7,0.689,12.0,2.6,0.8,2.0,2.7,3.0,22.7,12.3,19.1,12.3,19.1,0.0,0.0,8.9,12.9,17.7,3.8,1.1,3.0,4.0,4.5,33.5,19.1,32.0,10.68,3.9307739999999995,0.0292772186642269,7.0297550000000015,85.0,69.3,56.7,15.0,37.7,45.0,0.0,0.0,54.94500000000001,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,U18 Euro Championship B,7,27:25,15.4,7.0,12.1,.576,0.0,0.6,.000,1.4,3.4,.417,12.3,1.0,0.9,2.6,2.7,2.3,20th,0.7777777777777778,0.3611111111111111,0.9444444444444444,0.9759036144578314,0.5182926829268293,0.7746478873239436,0.3055555555555556,0.8611111111111112,69.0,3.14,63.721,3.261591469824792,0.5263911956845609,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Poeltl_Jakob_sas22.jpg
1183,24685,2014-15,Jahlil Okafor,C,,Play Finisher,83,270.0,Duke,ACC,34.0,4.0,9.87,1.0,"Dec 15, 1995",19.54,1.0,38,38,1143.0,30.7,0.641,0.664,0.0,0.462,609.0,14.8,18.2,16.6,9.4,1.5,4.5,2.25,15.6,0.139,27.6,36.035,4.5,2.2,6.7,0.235,7.7,2.7,10.4,0.52,119.9,95.4,0.307,-5.4,9.8,14.7,0.664,9.8,14.7,0.664,0.0,0.0,,0,,3.5,6.8,0.51,11.3,1.7,1.0,1.9,3.3,2.8,23.0,14.8,22.3,14.8,22.3,0.0,0.0,5.3,10.3,17.1,2.6,1.5,2.9,5.0,4.3,34.9,22.3,64.0,24.61,7.03791858,0.05599300087489064,6.377309400000001,61.9,76.5,53.8,38.1,50.0,38.8,0.0,0.0,48.084999999999994,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,U19 World Cup,22,17:46,12.7,5.4,7.9,.678,0.0,0.0,.000,2.0,3.5,.558,7.0,0.2,0.5,0.7,1.5,2.0,Gold,0.75,0.6388888888888888,1.0,0.46987951807228917,0.40853658536585363,0.8732394366197183,0.5277777777777778,0.9027777777777778,69.6,3.151,67.247,3.4603293192078346,0.5408736288584775,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Okafor_Jahlil_atl21.jpg
1184,91004,2018-19,Bruno Fernando,C,,Post Up,82,237.0,Maryland,Big Ten,23.0,11.0,10.09,2.0,"Aug 15, 1998",20.87,87.0,34,33,1021.0,27.2,0.653,0.612,0.035,0.509,463.0,12.0,27.4,20.2,14.4,1.3,7.0,2.1927710843373496,21.2,0.179,22.6,31.272,3.1,2.4,5.4,0.214,5.1,4.9,10.0,0.72,117.9,92.1,0.281,-5.09,6.8,11.2,0.607,6.7,10.8,0.618,0.1,0.4,0.3,0.049,0.06268656716417911,4.4,5.7,0.779,14.2,2.7,0.9,2.5,3.7,3.6,18.1,10.2,16.8,10.0,16.2,0.2,0.6,6.6,8.5,21.3,4.0,1.3,3.8,5.6,5.4,27.2,16.8,52.0,30.32,10.223904000000001,0.050930460333006855,5.66496,60.0,70.8,43.8,36.5,47.1,16.3,3.5,66.7,34.564,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,U17 World Cup,7,26:39,9.1,3.7,8.3,.448,0.3,0.6,.500,1.4,4.1,.345,10.6,0.6,0.6,2.7,1.7,3.3,11th,0.4166666666666667,0.9444444444444444,0.8888888888888888,0.7469879518072289,0.8658536585365854,0.9366197183098591,0.6736111111111112,0.7916666666666666,78.3,2.982,62.951,2.5405010885357457,0.5102842532857983,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Fernando_Bruno_bos21.jpg
1185,24651,2014-15,Robert Upshaw,C,,Play Finisher,84,258.2,Washington,Pac-12,14.0,5.0,4.83,2.0,"Jan 5, 1994",21.48,56.0,19,4,474.0,29.4,0.564,0.593,0.007,0.572,190.0,12.0,24.9,18.7,4.4,0.9,17.4,1.7114754098360654,11.5,0.109,22.9,28.431,1.0,1.1,2.1,0.18,4.0,5.9,9.9,0.38,110.6,91.4,0.199,-3.73,7.3,12.2,0.593,7.3,12.2,0.597,0.0,0.1,0.0,0.0,0.0,3.0,7.0,0.434,13.1,0.8,0.6,7.2,2.0,3.3,17.6,11.0,18.5,11.0,18.4,0.0,0.1,4.6,10.6,19.8,1.1,0.9,10.8,3.1,5.0,26.5,18.5,34.0,41.55,9.242298899999998,0.07172995780590717,4.115103,56.6,74.4,60.7,42.8,40.3,36.0,0.7,0.0,49.7642,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,adidas Nations,6,00:00,4.7,0.5,0.5,1.000,0.0,0.0,.000,0.0,0.0,.000,4.0,0.5,0.0,0.0,0.0,0.0,Bronze,0.5902777777777778,0.3472222222222222,0.7638888888888888,0.3855421686746988,0.7012195121951219,0.5633802816901409,0.5694444444444444,0.3402777777777778,53.300000000000004,1.877,60.111,1.4489839106770475,0.3141572286605487,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Upshaw_Robert_21.jpg
1186,24679,2016-17,Kennedy Meeks,C,,Rebounder,82,276.6,UNC,ACC,33.0,7.0,11.76,4.0,"Feb 5, 1995",22.4,58.0,40,40,973.0,28.2,0.571,0.555,0.0,0.385,484.0,16.4,25.2,20.7,7.6,2.2,5.4,3.126315789473684,9.9,0.088,22.7,30.593,3.4,2.3,5.7,0.232,6.3,3.3,9.5,0.85,124.1,92.4,0.201,-2.05,8.5,15.3,0.555,8.5,15.3,0.555,0.0,0.0,,0,,3.7,5.9,0.622,15.5,1.7,1.6,1.9,2.0,3.9,20.6,11.7,21.0,11.7,21.0,0.0,0.0,5.0,8.1,21.4,2.3,2.2,2.7,2.7,5.3,28.4,21.0,12.0,6.17,1.4521095,0.012332990750256937,4.942349999999999,52.3,72.2,55.0,47.7,37.3,56.1,0.0,0.0,55.5247,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,NIKE Global Challenge,4,17:30,5.8,2.2,5.2,.429,0.0,0.2,.000,1.2,1.5,.833,6.0,2.0,0.3,0.3,3.5,2.2,5th,0.2777777777777778,0.3194444444444444,0.6527777777777778,0.8795180722891566,0.926829268292683,0.4859154929577465,0.7777777777777778,0.9583333333333334,66.0,2.243,61.021,1.5253244842320162,0.3883228730829513,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Meeks_Kennedy_tor17.jpg
1187,117424,2021-22,Kofi Cockburn,C,,Rebounder,84,293.0,Illinois,Big Ten,20.0,8.0,9.48,3.0,"Sep 1, 1999",22.83,46.0,28,28,859.0,32.1,0.613,0.593,0.0,0.533,511.0,12.8,25.6,19.4,6.6,1.6,3.0,2.0869565217391304,12.0,0.112,32.0,40.275,3.5,1.8,5.3,0.247,7.4,2.0,9.3,0.34,118.6,94.2,0.336,-5.95,10.5,17.7,0.593,10.5,17.7,0.593,0.0,0.0,0.0,0,0.0,6.2,9.5,0.655,13.8,1.0,1.1,1.3,3.0,3.1,27.2,15.5,26.1,15.5,26.1,0.0,0.0,9.1,13.9,20.3,1.5,1.6,1.9,4.5,4.6,40.1,26.1,52.0,21.61,3.76176075,0.06053550640279395,4.5433575,63.3,69.3,72.5,36.7,42.1,64.4,0.0,0.0,69.5273,2018-19,Renaissance,Nike 17U,9.0,9.0,18.8,15.89,6.33,11.89,0.533,0.0,0.22,0.0,3.22,5.11,0.63,0.0,9.89,9.89,1.22,0.56,0.67,1.67,2.11,,,,,,,,,,,,,,,,,,,,,,0.4305555555555556,0.5972222222222222,0.9027777777777778,0.24096385542168675,0.7560975609756098,0.4225352112676056,0.5138888888888888,0.8819444444444444,59.3,3.404,59.26,2.305482736359516,0.5049602707802633,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Cockburn_Kofi_22w.jpg
1188,88593,2020-21,Charles Bassey,C,,Stretch,82,230.2,Western Kentucky,CUSA,20.0,8.0,0.5,3.0,"Oct 28, 2000",20.67,6.0,28,28,851.0,32.7,0.643,0.617,0.179,0.353,441.0,13.2,30.8,22.4,5.6,0.7,11.5,1.319672131147541,13.9,0.127,26.4,33.057,3.3,2.1,5.4,0.254,6.5,2.6,9.1,0.31,121.1,90.5,0.303,-5.87,9.1,15.5,0.59,8.3,12.7,0.652,0.8,2.8,0.305,0.174,0.225599173553719,4.1,5.5,0.759,15.3,0.9,0.5,4.1,2.9,3.1,23.2,13.2,22.4,12.0,18.4,1.2,4.0,6.0,7.9,22.1,1.3,0.7,5.9,4.2,4.6,33.6,22.4,70.0,39.24,6.156363600000001,0.08225616921269095,3.5143359999999997,54.1,77.5,71.0,28.0,41.3,60.5,17.9,94.4,72.2486,2018-19,YIIS,Gold Gauntlet 17U,3.0,3.0,26.3,18.67,7.0,11.33,0.618,0.33,2.0,0.167,4.33,6.33,0.684,2.67,5.33,8.0,3.0,0.67,2.33,1.0,2.33,2017.0,adidas Nations,6,23:30,15.2,5.7,7.8,.723,0.0,0.3,.000,3.8,5.2,.742,7.2,1.0,0.2,1.8,1.8,4.5,4th,0.6597222222222222,0.9305555555555556,0.6944444444444444,0.18072289156626506,0.9634146341463414,0.14084507042253522,0.4722222222222222,0.5,56.8,2.805,60.395,1.8622067166797929,0.44074571745182256,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Bassey_Charles_phi22.jpg
1189,81251,2017-18,Jock Landale,C,,Short Roll,83,255.0,Saint Mary's,WCC,30.0,6.0,0.33,4.0,"Oct 25, 1995",22.68,343.0,36,36,1200.0,33.7,0.668,0.644,0.021,0.445,721.0,12.6,26.7,20.2,13.5,0.7,3.2,1.1487179487179486,12.9,0.111,30.3,39.62,6.3,2.2,8.5,0.282,7.4,1.5,8.8,0.86,129.4,98.5,0.368,-3.3,10.0,15.7,0.64,9.9,15.3,0.648,0.1,0.3,0.3,0.04,0.03925233644859814,5.2,7.0,0.746,12.2,2.4,0.5,1.2,2.8,3.6,25.4,15.8,24.6,15.6,24.1,0.2,0.5,8.2,11.0,19.2,3.8,0.7,1.9,4.4,5.7,39.9,24.6,58.0,18.66,3.9902544000000004,0.04833333333333333,5.260464000000001,66.0,66.8,67.6,31.9,60.7,29.7,2.1,100.0,56.19029999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4027777777777778,0.9722222222222222,0.9166666666666666,0.9397590361445783,0.8658536585365854,0.19014084507042253,0.041666666666666664,0.5555555555555556,61.1,4.098,58.801,2.043092880549888,0.472871480078843,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Landale_Jock_phx22.jpg
1190,83954,2016-17,Justin Patton,C,,Play Finisher,83,229.0,Creighton,Big East,25.0,10.0,8.95,1.0,"Jun 14, 1997",20.04,85.0,35,34,885.0,25.2,0.671,0.689,0.051,0.294,406.0,8.0,19.0,13.9,8.5,1.9,5.9,2.8743589743589744,15.1,0.131,22.0,28.239,2.5,1.8,4.3,0.194,4.2,4.2,8.4,0.68,119.8,96.1,0.224,-3.54,9.0,13.4,0.676,8.7,12.7,0.683,0.4,0.7,0.533,0.126,0.09309246575342464,2.0,3.9,0.517,9.9,1.9,1.4,2.3,2.7,4.3,20.5,12.4,18.4,11.9,17.4,0.5,0.9,2.8,5.4,13.5,2.5,1.9,3.1,3.7,6.0,28.1,18.4,67.0,32.15,6.328406,0.07570621468926554,3.6218559999999997,70.3,80.8,72.0,24.7,32.9,37.5,5.1,87.5,64.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9305555555555556,0.5416666666666666,0.5972222222222222,0.8072289156626506,0.13414634146341464,0.4014084507042254,0.6388888888888888,0.6388888888888888,58.599999999999994,2.641,62.933,2.6518677860805595,0.4501702865978285,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Patton_Justin_okc19.jpg
1191,97090,2018-19,Daniel Gafford,C,,Play Finisher,82,237.6,Arkansas,SEC,17.0,15.0,8.78,2.0,"Oct 1, 1998",20.75,39.0,32,32,919.0,28.7,0.652,0.66,0.0,0.596,469.0,11.1,22.5,16.8,6.0,1.8,8.7,2.982857142857143,15.5,0.142,26.0,32.427,2.8,1.8,4.6,0.199,5.7,2.6,8.3,0.3,116.3,95.7,0.28,-6.39,9.3,14.1,0.66,9.3,14.1,0.66,0.0,0.0,0.0,0,0.0,5.0,8.4,0.591,12.1,1.0,1.3,2.8,3.3,3.8,23.6,13.0,19.7,13.0,19.7,0.0,0.0,6.9,11.7,16.8,1.4,1.8,3.9,4.6,5.3,32.9,19.7,86.0,38.59,8.416324640000001,0.09357997823721437,4.2964912,68.8,82.1,68.3,31.2,30.7,38.7,0.0,0.0,59.06479999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9305555555555556,0.09722222222222222,0.9583333333333334,0.1566265060240964,0.43902439024390244,0.9366197183098591,0.6527777777777778,0.6527777777777778,60.3,2.698,65.624,2.26280167872209,0.4547697832765097,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Gafford_Daniel_was22.jpg
1192,24676,2014-15,Dakari Johnson,C,,Post Up,84,264.6,Kentucky,SEC,38.0,1.0,8.67,2.0,"Sep 22, 1995",19.75,10.0,39,0,635.0,22.3,0.553,0.506,0.0,0.923,256.0,13.4,19.1,16.5,8.9,1.4,6.1,2.277333333333333,15.8,0.139,22.0,29.433,1.6,2.0,3.6,0.229,3.0,5.1,8.2,0.69,113.9,82.6,0.107,-3.65,5.0,9.8,0.506,5.0,9.8,0.506,0.0,0.0,,0,,5.7,9.1,0.625,11.3,1.8,0.9,2.3,2.6,4.3,15.6,7.8,15.4,7.8,15.4,0.0,0.0,8.9,14.2,17.7,2.9,1.4,3.6,4.1,6.8,24.5,15.4,14.0,15.76,4.26550704,0.02204724409448819,4.1680716,57.1,64.0,52.6,42.9,32.8,54.5,0.0,0.0,53.415099999999995,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,U17 World Cup,4,09:45,4.5,1.5,3.0,.500,0.0,0.2,.000,1.5,1.5,1.000,3.5,0.5,0.3,0.5,0.5,2.0,Gold,0.1527777777777778,0.18055555555555555,0.3611111111111111,0.7831325301204819,0.3902439024390244,0.8591549295774648,0.8333333333333334,0.6944444444444444,53.2,2.112,53.863,2.344377274082411,0.3671119677710396,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Johnson_Dakari_okc17.jpg
1193,79907,2017-18,Isaac Haas,C,,Play Finisher,86,303.0,Purdue,Big Ten,29.0,6.0,8.74,4.0,"Oct 2, 1995",22.75,82.0,35,35,818.0,28.8,0.659,0.617,0.0,0.633,461.0,9.6,18.8,14.6,6.8,0.4,5.8,0.7483870967741935,12.9,0.119,28.5,35.353,3.4,1.6,5.0,0.246,5.8,2.3,8.1,0.45,124.7,96.6,0.215,-5.09,9.0,14.7,0.617,9.0,14.7,0.617,0.0,0.0,,0,,7.0,9.3,0.758,9.8,1.3,0.2,2.2,2.8,4.2,25.1,13.3,21.5,13.3,21.5,0.0,0.0,10.3,13.6,14.4,1.9,0.4,3.3,4.2,6.1,36.9,21.5,30.0,21.1,2.7346022000000003,0.03667481662591687,2.7864430000000002,47.3,74.6,72.6,52.7,50.0,60.8,0.0,0.0,66.3814,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,Universiade,8,19:44,9.9,3.9,5.6,.689,0.0,0.0,.000,2.1,3.2,.654,6.1,1.1,0.3,1.5,1.4,1.6,Silver,0.3472222222222222,0.8194444444444444,0.7916666666666666,0.40963855421686746,0.17682926829268292,0.08450704225352113,0.1111111111111111,0.7430555555555556,43.5,3.139,56.146,2.404780633535531,0.4451343994697129,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Haas_Isaac_uta_18.jpg
1194,27993,2012-13,Steven Adams,C,,Rebounder,84,254.5,Pitt,Big East,23.0,9.0,5.66,1.0,"Jul 20, 1993",19.95,5.0,32,32,749.0,23.2,0.555,0.571,0.0,0.4,228.0,15.3,21.0,18.0,5.4,1.9,11.2,3.2488549618320612,14.4,0.131,17.7,23.69,1.6,1.9,3.5,0.185,4.0,4.2,8.1,0.57,112.9,87.6,0.148,-3.17,5.3,9.3,0.571,5.3,9.3,0.571,0.0,0.0,,0,,1.7,3.7,0.443,10.8,1.1,1.1,3.5,1.9,2.8,12.3,8.8,15.5,8.8,15.5,0.0,0.0,2.7,6.2,17.9,1.8,1.9,5.7,3.1,4.6,20.4,15.5,29.0,22.94,6.145488360000001,0.03871829105473965,4.152357,72.6,66.1,63.1,27.4,33.3,56.2,0.0,0.0,61.209399999999995,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,adidas Nations,5,00:00,19.8,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,.000,15.0,2.0,0.0,0.0,0.0,0.0,8th,0.5138888888888888,0.1388888888888889,0.19444444444444445,0.6626506024096386,0.6219512195121951,0.5070422535211268,0.9097222222222222,0.2777777777777778,47.8,1.415,54.655,1.4081425327295514,0.23540653051173813,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Adams_Steven_mem22.jpg
1195,81704,2019-20,Austin Wiley,C,,Rebounder,82,260.0,Auburn,SEC,25.0,6.0,7.39,4.0,"Jan 8, 1999",21.48,35.0,31,31,663.0,30.2,0.614,0.574,0.005,0.904,336.0,17.8,29.1,23.4,5.4,1.4,8.2,2.3916666666666666,16.2,0.151,23.1,29.765,2.5,1.5,4.0,0.242,5.2,2.8,8.0,0.33,121.2,90.7,0.155,-6.02,6.5,11.3,0.574,6.5,11.3,0.578,0.0,0.1,0.0,0.0,0.0,6.9,10.3,0.671,17.4,1.0,1.0,3.0,3.1,5.1,19.9,9.3,16.1,9.3,16.0,0.0,0.1,9.8,14.6,24.7,1.5,1.4,4.3,4.5,7.2,28.3,16.1,38.0,27.45,10.0210617,0.05731523378582202,5.877562600000001,73.9,62.6,50.6,25.5,43.8,76.2,0.5,0.0,56.8244,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,U19 World Cup,14,15:46,9.1,3.4,7.0,.480,0.0,0.0,.000,2.4,4.6,.531,8.6,0.5,0.4,0.6,1.4,1.9,Bronze,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.21686746987951808,0.9878048780487805,0.9859154929577465,0.7361111111111112,0.5972222222222222,60.699999999999996,2.261,56.574,1.6263935102037081,0.38493327666880545,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Wiley_Austin_aub.jpg
1197,76384,2016-17,Tony Bradley,C,,Rebounder,82,248.8,UNC,ACC,31.0,7.0,11.76,1.0,"Jan 8, 1998",19.47,25.0,38,0,553.0,26.2,0.59,0.573,0.0,0.59,270.0,18.6,19.0,18.8,7.2,1.0,4.4,1.6296296296296295,9.9,0.089,20.7,28.024,2.1,1.0,3.1,0.225,5.6,2.3,7.9,0.92,129.2,97.7,0.108,-1.69,7.4,12.9,0.573,7.4,12.9,0.573,0.0,0.0,,0,,4.7,7.6,0.619,14.1,1.7,0.7,1.6,1.8,5.0,19.5,10.2,17.7,10.2,17.7,0.0,0.0,6.5,10.5,19.4,2.3,1.0,2.2,2.5,6.9,26.8,17.7,19.0,19.16,2.865646240000001,0.034358047016274866,2.647282800000001,55.6,78.8,73.1,44.4,30.4,58.3,0.0,0.0,66.52879999999999,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,NIKE Global Challenge,9,21:20,15.1,6.4,10.0,.644,0.0,0.0,.000,2.2,3.4,.645,7.7,0.2,0.9,1.2,1.0,2.4,Gold,0.7222222222222222,0.08333333333333333,0.25,0.9216867469879518,0.7195121951219512,0.07042253521126761,0.2361111111111111,0.8194444444444444,47.8,2.069,58.245,2.231498693416869,0.3511239525517065,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Bradley_Tony_chi22.jpg
1196,3914,2012-13,Colton Iverson,C,,Post Up,84,262.8,Colorado State,MWC,26.0,9.0,5.84,4.0,"Jun 29, 1989",24.01,117.0,35,35,1033.0,27.4,0.602,0.596,0.0,0.723,477.0,13.3,28.2,20.4,9.9,1.2,2.9,1.6975609756097563,14.3,0.127,23.8,32.316,3.9,1.8,5.7,0.219,6.4,1.5,7.9,0.67,120.4,95.6,0.26,-3.81,7.1,11.9,0.596,7.1,11.9,0.596,0.0,0.0,,0,,5.1,8.6,0.59,13.2,1.8,0.8,1.0,2.7,3.5,19.2,11.0,18.4,11.0,18.4,0.0,0.0,7.9,13.3,20.5,2.8,1.2,1.5,4.1,5.5,29.8,18.4,48.0,23.45,7.293465899999998,0.046466602129719266,5.7228048000000005,66.6,69.2,53.3,33.4,41.8,34.1,0.0,0.0,46.88719999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5486111111111112,0.4722222222222222,0.9722222222222222,0.7710843373493976,0.8902439024390244,0.9154929577464789,0.4166666666666667,0.4444444444444444,67.9,2.607,60.759,1.1866139786303727,0.4071812721334157,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Iverson_Colton_ncaa_12.jpg
1198,73160,2018-19,Donta Hall,C,,Play Finisher,81,230.0,Alabama,SEC,18.0,16.0,9.01,4.0,"Aug 7, 1997",21.9,151.0,34,34,912.0,24.7,0.648,0.618,0.005,0.574,343.0,11.3,24.6,18.1,4.1,1.0,6.1,1.7183098591549297,11.9,0.109,16.9,21.145,2.8,1.6,4.5,0.196,4.8,3.0,7.8,0.49,129.3,97.8,0.175,-2.74,5.8,9.5,0.616,5.8,9.4,0.614,0.0,0.0,1.0,0.027,0.009950248756218905,3.9,5.4,0.718,13.1,0.8,0.7,2.5,1.6,2.6,15.6,8.4,13.6,8.3,13.5,0.1,0.1,5.6,7.8,18.7,1.1,1.0,3.5,2.3,3.8,22.4,13.6,62.0,46.54,10.189467599999999,0.06798245614035088,2.9775839999999993,61.5,82.1,64.4,38.0,27.6,57.1,0.5,100.0,61.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.3888888888888889,0.05555555555555555,0.5060240963855421,0.6524390243902439,0.676056338028169,0.3611111111111111,0.5833333333333334,50.7,1.382,61.806,0.8902490925799965,0.22555438316125695,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Hall_Donta_det19.jpg
1199,24177,2015-16,Marshall Plumlee,C,,Play Finisher,85,250.0,Duke,ACC,25.0,11.0,10.59,4.0,"Jul 14, 1992",23.96,64.0,36,36,1099.0,20.4,0.662,0.688,0.0,0.994,337.0,12.2,18.8,15.5,5.9,1.4,4.8,2.1677419354838707,14.7,0.131,12.1,16.028,3.1,1.5,4.5,0.165,4.3,2.9,7.2,0.97,135.1,103.1,0.146,-1.26,3.9,5.6,0.688,3.9,5.6,0.688,0.0,0.0,,0,,3.2,5.6,0.575,11.2,1.4,1.0,2.1,1.4,3.6,10.9,5.6,8.2,5.6,8.2,0.0,0.0,4.7,8.1,16.4,2.0,1.4,3.1,2.1,5.3,16.0,8.2,60.0,43.52,11.035279359999997,0.0545950864422202,2.0792575999999996,89.6,71.7,71.7,10.4,43.8,28.6,0.0,0.0,67.2176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8611111111111112,0.5694444444444444,0.3472222222222222,0.8674698795180723,0.2926829268292683,0.8169014084507042,0.19444444444444445,0.5138888888888888,55.800000000000004,0.928,51.803,0.5191218773361707,0.1149921079000122,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Plumlee_Marshall_lac17.jpg
